SSYUKKA,SYUKKASAKI,SYUKKAKOKU,UKEIRE,HINBAN,NONYUHIBIN,SMAKER,SKOKU,SEBANGO,PLANKANBANSU,SAKUSEITIME,移動工数,高さ,サイズ種類,ストア,納入先,引取済,登録日時,登録者,入車時間,_truck_key,_has_special_hinban,ローカルグループ番号,山通番,グループ番号,グルーピング番号
02N,1000,K,K5,551124201000,2026090902,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:54Z,"Kotani, Miki/小谷 美輝",06:45,06:45,,,176,23.0,
02N,1000,K,K5,551124201000,2026090902,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:54Z,"Kotani, Miki/小谷 美輝",06:45,06:45,,,176,23.0,
02N,1000,K,K5,551124201000,2026091002,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:54Z,"Kotani, Miki/小谷 美輝",06:45,06:45,,,177,24.0,
02N,1000,K,K5,551124201000,2026091002,829,L,715,2,,16.65,830,17,Q9-A-1,高岡,未,2026-09-10T10:50:54Z,"Kotani, Miki/小谷 美輝",06:45,06:45,,,177,24.0,
02N,1000,H,1W,551115010000,2026090302,829,L,749,1,,168.3901,600,17,N12-A-8,元町,未,2026-09-10T10:50:42Z,"Kotani, Miki/小谷 美輝",07:28,07:28,,,178,25.0,
02N,1000,H,1W,576525091400,2026090702,829,L,613,1,,62.109,670,19,Q10-F-7,元町,未,2026-09-10T10:50:43Z,"Kotani, Miki/小谷 美輝",07:28,07:28,,,179,1.0,
02N,1000,H,1W,616415003000,2026090302,829,L,739,1,,238.6801,600,20,I12-B-5,元町,未,2026-09-10T10:50:43Z,"Kotani, Miki/小谷 美輝",07:28,07:28,,,180,1.0,
02N,1000,H,1W,616455005000,2026090302,829,L,741,1,,238.6801,600,20,I12-B-5,元町,未,2026-09-10T10:50:44Z,"Kotani, Miki/小谷 美輝",07:28,07:28,,,180,1.0,
02N,2982,2,W5,671456020000,2026090702,1000,N,477,2,,72.915,500,21,Q10-A-22,日野,未,2026-09-10T10:51:43Z,"Kotani, Miki/小谷 美輝",18:30,18:30,False,1.0,181,,
02N,2982,2,W5,671456020000,2026090702,1000,N,477,2,,72.915,500,21,Q10-A-22,日野,未,2026-09-10T10:51:43Z,"Kotani, Miki/小谷 美輝",18:30,18:30,False,1.0,181,,
02N,2982,2,W5,671466020000,2026090702,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-10T10:51:45Z,"Kotani, Miki/小谷 美輝",18:30,18:30,False,1.0,181,,
02N,2982,2,07,617756002000,2026090702,1000,N,439,1,,72.906,500,21,Q10-B-3,日野,未,2026-09-10T10:51:37Z,"Kotani, Miki/小谷 美輝",18:30,18:30,False,1.0,181,,
02N,2982,2,W5,671466020000,2026090902,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-10T10:51:46Z,"Kotani, Miki/小谷 美輝",18:30,18:30,False,1.0,182,,
02N,2982,2,W5,671466020000,2026091002,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-10T10:51:46Z,"Kotani, Miki/小谷 美輝",18:30,18:30,False,1.0,182,,
02N,2982,2,W5,671456020000,2026091202,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-10T10:51:45Z,"Kotani, Miki/小谷 美輝",18:30,18:30,False,1.0,183,,
02N,2982,2,W5,671466020000,2026091202,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-10T10:51:46Z,"Kotani, Miki/小谷 美輝",18:30,18:30,False,1.0,183,,
02N,2982,2,W5,671466020000,2026090802,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-10T10:51:46Z,"Kotani, Miki/小谷 美輝",18:30,18:30,False,1.0,183,,
02N,2982,2,07,617766004000,2026090702,1000,N,442,1,,72.9,500,21,Q10-B-A,日野,未,2026-09-10T10:51:40Z,"Kotani, Miki/小谷 美輝",18:30,18:30,False,2.0,183,,
02N,8482,W,B7,581167801100,2026082103,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:35Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,184,,
02N,8482,W,B7,537224207090,2026082103,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-10T10:50:32Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,184,,
02N,8482,W,B7,537214206090,2026082703,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-10T10:50:29Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,2.0,184,,
02N,8482,W,B7,537214206090,2026082103,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-10T10:50:28Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,184,,
02N,8482,W,B7,581164203000,2026082403,1000,N,726,1,,313.74,830,1,C15-B-5,KVC,未,2026-09-10T10:50:35Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,2.0,185,,
02N,8482,W,B7,537224207090,2026082403,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-10T10:50:32Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,2.0,185,,
02N,8482,W,B7,537214206090,2026082403,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-10T10:50:28Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,2.0,185,,
02N,8482,W,B7,582114202000,2026082503,1000,N,728,1,,346.5,550,1,C12-B-6,KVC,未,2026-09-10T10:50:37Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,186,,
02N,8482,W,B3,581167801100,2026082503,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:22Z,"Kotani, Miki/小谷 美輝",22:41,22:41,False,1.0,186,,
02N,8482,W,B7,581167801100,2026082503,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:35Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,186,,
02N,8482,W,B7,581167801100,2026082603,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:36Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,187,,
02N,8482,W,B7,537224207090,2026082603,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-10T10:50:33Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,187,,
02N,8482,W,B3,581167801100,2026082703,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:23Z,"Kotani, Miki/小谷 美輝",22:41,22:41,False,1.0,188,,
02N,8482,W,B7,581167801100,2026082703,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:36Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,188,,
02N,8482,W,B7,537224207090,2026082703,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-10T10:50:33Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,188,,
02N,1000,K,K5,583114214100,2026082703,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-10T10:50:57Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,189,,
02N,1000,K,K5,537224207000,2026082703,829,L,720,1,,194.1302,515,1,L12-D-8,高岡,未,2026-09-10T10:50:52Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,189,,
02N,1000,K,K5,537214206000,2026082703,829,L,719,1,,194.1301,515,1,L12-C-5,高岡,未,2026-09-10T10:50:51Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,189,,
02N,8482,W,B3,581167801100,2026082803,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:25Z,"Kotani, Miki/小谷 美輝",22:41,22:41,False,1.0,190,,
02N,8482,W,B7,581167801100,2026082803,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:36Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,190,,
02N,8482,W,B7,537224207090,2026082803,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-10T10:50:33Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,190,,
02N,8482,W,B3,581167801100,2026083103,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:27Z,"Kotani, Miki/小谷 美輝",22:41,22:41,False,1.0,191,,
02N,8482,W,B7,581167801100,2026083103,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:36Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,191,,
02N,8482,W,B7,537224207090,2026083103,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-10T10:50:33Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,191,,
02N,1000,H,1W,571165008000,2026090103,829,L,736,1,,204.3,800,1,L12-A-5,元町,未,2026-09-10T10:50:43Z,"Kotani, Miki/小谷 美輝",12:21,12:21,False,1.0,192,,
02N,1000,H,1W,571155008000,2026090103,829,L,735,1,,194.13,800,1,L12-D-1,元町,未,2026-09-10T10:50:43Z,"Kotani, Miki/小谷 美輝",12:21,12:21,False,1.0,192,,
02N,1000,H,1W,537141101000,2026090103,829,L,566,1,,153.54,515,1,N12-B-1,元町,未,2026-09-10T10:50:42Z,"Kotani, Miki/小谷 美輝",12:21,12:21,False,1.0,192,,
02N,1000,K,K5,583114214100,2026090203,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-10T10:50:58Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,193,,
02N,1000,K,K5,537224207000,2026090203,829,L,720,1,,194.1302,515,1,L12-D-8,高岡,未,2026-09-10T10:50:52Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,193,,
02N,2982,2,W5,671456020000,2026090909,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-10T10:51:44Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,1.0,193,,
02N,2982,2,W5,671466020000,2026090909,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-10T10:51:46Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,1.0,193,,
02N,7371,4,28,583114214100,2026090703,1000,N,730,1,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:11Z,"Kotani, Miki/小谷 美輝",08:30,08:30,False,1.0,194,,
02N,1000,K,K5,583114214100,2026090303,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-10T10:50:58Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,195,,
02N,1000,K,K5,583114214100,2026091003,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-10T10:50:59Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,195,,
02N,2982,2,07,617426014000,2026090809,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:35Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,4.0,195,,
02N,1000,K,K5,583114214100,2026090503,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-10T10:50:58Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,196,,
02N,1000,K,K5,537214206000,2026090503,829,L,719,1,,194.1301,515,1,L12-C-5,高岡,未,2026-09-10T10:50:51Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,196,,
02N,2982,2,07,631426010000,2026091010,1000,N,443,1,,72.916,1000,1,Q10-A-24,日野,未,2026-09-10T10:51:42Z,"Kotani, Miki/小谷 美輝",09:25,09:25,True,1.0,196,,
02N,2982,2,06,486246006000,2026090703,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-10T10:51:22Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,2.0,197,,
02N,2982,2,06,486236006000,2026090703,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-10T10:51:19Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,2.0,197,,
02N,2982,2,07,616246010000,2026090703,1000,N,432,1,,72.907,500,1,Q10-B-5,日野,未,2026-09-10T10:51:29Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,2.0,197,,
02N,8482,W,B7,581167801100,2026090803,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:36Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,198,,
02N,8482,W,B7,537224207090,2026082404,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-10T10:50:32Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,2.0,198,,
02N,8482,W,B7,537214206090,2026082404,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-10T10:50:28Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,2.0,198,,
02N,8482,W,B7,537214206090,2026090803,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-10T10:50:30Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,198,,
02N,2982,2,07,631426010000,2026090703,1000,N,443,1,,72.916,1000,1,Q10-A-24,日野,未,2026-09-10T10:51:40Z,"Kotani, Miki/小谷 美輝",19:27,19:27,True,1.0,199,,
02N,2982,2,06,486236006000,2026090803,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-10T10:51:20Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,2.0,199,,
02N,2982,2,07,617426014000,2026090803,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:35Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,2.0,199,,
02N,7371,4,28,583114214100,2026090708,1000,N,730,1,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:11Z,"Kotani, Miki/小谷 美輝",20:35,20:35,False,1.0,200,,
02N,2982,2,W5,671456020000,2026090803,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-10T10:51:44Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,1.0,200,,
02N,2982,2,W5,671466020000,2026090803,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-10T10:51:46Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,1.0,200,,
02N,2982,2,07,617766003000,2026090803,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-10T10:51:39Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,1.0,200,,
02N,7371,4,28,583114214100,2026090803,1000,N,730,2,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:12Z,"Kotani, Miki/小谷 美輝",08:30,08:30,False,1.0,201,,
02N,7371,4,28,583114214100,2026090803,1000,N,730,2,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:12Z,"Kotani, Miki/小谷 美輝",08:30,08:30,False,1.0,201,,
02N,7371,4,61,583114214100,2026090803,1000,N,730,1,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:14Z,"Kotani, Miki/小谷 美輝",08:30,08:30,False,1.0,201,,
02N,1000,K,K5,583114214100,2026090803,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-10T10:50:58Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,202,,
02N,1000,K,K5,537214206000,2026090803,829,L,719,1,,194.1301,515,1,L12-C-5,高岡,未,2026-09-10T10:50:51Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,202,,
02N,2982,2,W5,671456020000,2026091009,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-10T10:51:45Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,1.0,202,,
02N,2982,2,W5,671466020000,2026091009,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-10T10:51:46Z,"Kotani, Miki/小谷 美輝",07:55,07:55,False,1.0,202,,
02N,8482,W,B3,581167801100,2026090903,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:27Z,"Kotani, Miki/小谷 美輝",22:41,22:41,False,1.0,203,,
02N,1000,K,K5,583114214100,2026090403,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-10T10:50:58Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,204,,
02N,2982,2,07,631436012000,2026090810,1000,N,445,1,,72.909,515,1,Q10-A-7,日野,未,2026-09-10T10:51:43Z,"Kotani, Miki/小谷 美輝",09:25,09:25,False,2.0,204,,
02N,2982,2,07,617426014000,2026090810,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:35Z,"Kotani, Miki/小谷 美輝",09:25,09:25,False,2.0,204,,
02N,1000,K,K5,583114214100,2026083103,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-10T10:50:57Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,205,,
02N,2982,2,W5,671456020000,2026090811,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-10T10:51:44Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,1.0,205,,
02N,2982,2,W5,671466020000,2026090811,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-10T10:51:46Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,1.0,205,,
02N,2982,2,07,617756002000,2026090811,1000,N,439,1,,72.906,500,21,Q10-B-3,日野,未,2026-09-10T10:51:37Z,"Kotani, Miki/小谷 美輝",11:06,11:06,False,1.0,205,,
02N,1000,H,1W,571121101000,2026090703,829,L,320,1,,168.3904,800,1,N12-A-19,元町,未,2026-09-10T10:50:42Z,"Kotani, Miki/小谷 美輝",12:21,12:21,False,1.0,206,,
02N,2982,2,W5,671456020000,2026090812,1000,N,477,1,,72.915,500,21,Q10-A-22,日野,未,2026-09-10T10:51:44Z,"Kotani, Miki/小谷 美輝",12:05,12:05,False,1.0,206,,
02N,2982,2,W5,671466020000,2026090812,1000,N,478,1,,72.914,500,21,Q10-A-20,日野,未,2026-09-10T10:51:46Z,"Kotani, Miki/小谷 美輝",12:05,12:05,False,1.0,206,,
02N,2982,2,07,617766003000,2026090812,1000,N,440,1,,72.905,500,21,Q10-B-1,日野,未,2026-09-10T10:51:39Z,"Kotani, Miki/小谷 美輝",12:05,12:05,False,1.0,206,,
02N,1000,H,1W,571165008000,2026090903,829,L,736,1,,204.3,800,1,L12-A-5,元町,未,2026-09-10T10:50:43Z,"Kotani, Miki/小谷 美輝",12:21,12:21,False,1.0,207,,
02N,1000,H,1W,571155008000,2026090903,829,L,735,1,,194.13,800,1,L12-D-1,元町,未,2026-09-10T10:50:43Z,"Kotani, Miki/小谷 美輝",12:21,12:21,False,1.0,207,,
02N,1000,H,1W,571111101000,2026090903,829,L,319,1,,168.3905,800,1,N12-A-21,元町,未,2026-09-10T10:50:42Z,"Kotani, Miki/小谷 美輝",12:21,12:21,False,1.0,207,,
02N,2982,2,06,486236006000,2026090903,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-10T10:51:20Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,1.0,208,,
02N,2982,2,06,486216006000,2026090903,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-10T10:51:16Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,1.0,208,,
02N,2982,2,07,617416014000,2026090903,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:32Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,1.0,208,,
02N,7371,4,28,583114214100,2026090903,1000,N,730,1,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:12Z,"Kotani, Miki/小谷 美輝",08:30,08:30,False,1.0,209,,
02N,7371,4,61,583114214100,2026090903,1000,N,730,1,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:15Z,"Kotani, Miki/小谷 美輝",08:30,08:30,False,1.0,209,,
02N,1000,K,K5,583114214100,2026090903,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-10T10:50:58Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,210,,
02N,1000,K,K5,583114214100,2026090703,829,L,730,1,,313.7401,750,1,C15-A-3,高岡,未,2026-09-10T10:50:58Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,210,,
02N,1000,K,K5,537224207000,2026090903,829,L,720,1,,194.1302,515,1,L12-D-8,高岡,未,2026-09-10T10:50:52Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,210,,
02N,8482,W,B3,581167801100,2026090906,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:27Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,211,,
02N,8482,W,B7,537224207090,2026082503,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-10T10:50:32Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,2.0,211,,
02N,8482,W,B7,537214206090,2026082503,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-10T10:50:28Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,2.0,211,,
02N,8482,W,B7,537214206090,2026090906,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-10T10:50:31Z,"Kotani, Miki/小谷 美輝",14:40,14:40,False,1.0,211,,
02N,8482,W,B7,582114202000,2026091003,1000,N,728,1,,346.5,550,1,C12-B-6,KVC,未,2026-09-10T10:50:38Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,212,,
02N,8482,W,B3,581167801100,2026091003,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:27Z,"Kotani, Miki/小谷 美輝",22:41,22:41,False,1.0,212,,
02N,8482,W,B7,537224207090,2026091003,1000,N,720,1,,194.1302,515,1,L12-D-8,KVC,未,2026-09-10T10:50:34Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,212,,
02N,8482,W,B7,537214206090,2026082604,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-10T10:50:29Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,2.0,212,,
02N,2982,2,06,486246006000,2026091003,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-10T10:51:23Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,1.0,213,,
02N,2982,2,06,486226006000,2026091003,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-10T10:51:19Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,1.0,213,,
02N,2982,2,07,617416014000,2026091003,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:32Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,1.0,213,,
02N,7371,4,28,583114214100,2026091003,1000,N,730,2,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:13Z,"Kotani, Miki/小谷 美輝",08:30,08:30,False,1.0,214,,
02N,7371,4,28,583114214100,2026091003,1000,N,730,2,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:13Z,"Kotani, Miki/小谷 美輝",08:30,08:30,False,1.0,214,,
02N,7371,4,61,583114214100,2026091004,1000,N,730,1,,313.7401,750,1,C15-A-3,織機,未,2026-09-10T10:51:15Z,"Kotani, Miki/小谷 美輝",10:30,10:30,False,2.0,215,,
02N,8482,W,B7,537214206090,2026082803,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-10T10:50:29Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,2.0,215,,
02N,8482,W,B7,581167801100,2026091103,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:37Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,216,,
02N,8482,W,B7,537214206090,2026091103,1000,N,719,1,,194.1301,515,1,L12-C-5,KVC,未,2026-09-10T10:50:32Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,216,,
02N,2982,2,07,631426010000,2026091103,1000,N,443,2,,72.916,1000,1,Q10-A-24,日野,未,2026-09-10T10:51:42Z,"Kotani, Miki/小谷 美輝",19:27,19:27,True,1.0,217,,
02N,2982,2,07,631426010000,2026091103,1000,N,443,2,,72.916,1000,1,Q10-A-24,日野,未,2026-09-10T10:51:42Z,"Kotani, Miki/小谷 美輝",19:27,19:27,True,1.0,217,,
02N,2982,2,06,486246006000,2026091103,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-10T10:51:23Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,2.0,218,,
02N,2982,2,06,486236006000,2026091103,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-10T10:51:21Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,2.0,218,,
02N,2982,2,06,486226006000,2026091103,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-10T10:51:19Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,2.0,218,,
02N,2982,2,07,617416014000,2026091103,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:33Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,3.0,219,,
02N,2982,2,07,631426010000,2026091203,1000,N,443,1,,72.916,1000,1,Q10-A-24,日野,未,2026-09-10T10:51:43Z,"Kotani, Miki/小谷 美輝",19:27,19:27,True,1.0,220,,
02N,2982,2,07,617426014000,2026090903,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:35Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,2.0,220,,
02N,2982,2,07,617426014000,2026091003,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:36Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,2.0,220,,
02N,2982,2,06,486246006000,2026091203,1000,N,196,1,,72.913,750,1,Q10-A-13,日野,未,2026-09-10T10:51:23Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,2.0,221,,
02N,2982,2,06,486236006000,2026091203,1000,N,195,1,,72.912,750,1,Q10-A-12,日野,未,2026-09-10T10:51:21Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,2.0,221,,
02N,2982,2,06,486226006000,2026091203,1000,N,194,1,,72.911,750,1,Q10-A-11,日野,未,2026-09-10T10:51:19Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,2.0,221,,
02N,2982,2,06,486216006000,2026091203,1000,N,193,1,,72.91,750,1,Q10-A-10,日野,未,2026-09-10T10:51:17Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,3.0,222,,
02N,2982,2,07,617416014000,2026091203,1000,N,437,1,,62.1901,750,1,Q10-D-25,日野,未,2026-09-10T10:51:34Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,3.0,222,,
02N,2982,2,07,617426014000,2026091203,1000,N,438,1,,62.19,750,1,Q10-D-23,日野,未,2026-09-10T10:51:37Z,"Kotani, Miki/小谷 美輝",19:27,19:27,False,3.0,222,,
02N,8482,W,B3,581167801100,2026091403,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:28Z,"Kotani, Miki/小谷 美輝",22:41,22:41,False,1.0,223,,
02N,8482,W,B7,581167801100,2026091403,1000,N,700,1,,313.7402,830,1,C15-A-1,KVC,未,2026-09-10T10:50:37Z,"Kotani, Miki/小谷 美輝",10:51,10:51,False,1.0,223,,
